"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"6311059",150506,95,2016,0
"6312314",150530,117,2016,2
"6318320",150553,2,2016,0
"6355447",150497,36,2016,0
"6365302",150680,2,2016,0
"6390463",172100,97,2016,3
"6425542",150803,14,2016,0
"6440630",150680,271,2016,2
"6444261",150360,1,2016,0
"6446132",150730,29,2016,0
"6495427",150800,39,2016,0
"6497314",120040,10,2016,0
"6500552",150220,407,2016,0
"6510523",130420,17,2016,0
"6535267",150080,1,2016,0
"6559476",150450,199,2016,1
"6569234",150480,1128,2016,4
"6578373",150520,449,2016,1
"6585973",150530,4,2016,0
"6610501",150100,2,2016,0
"6620833",150680,1,2016,0
"6627595",130260,6473,2016,50
"6663834",110002,47,2016,0
"6710158",150180,341,2016,1
"6724604",130210,2,2016,0
"6751512",150280,2,2016,0
"6762964",150050,25,2016,1
"6779069",150795,1461,2016,1
"6791611",130270,1,2016,0
"6827373",150815,60,2016,0
"6850561",150140,1,2016,0
"6898629",110011,18,2016,0
"6905471",130250,1,2016,0
"6947077",150220,10,2016,0
"6992803",130406,1,2016,0
"7032625",150195,1,2016,0
"7050917",150390,15,2016,0
"7112831",150080,1,2016,0
"7132026",130353,4,2016,0
"7134363",150680,2,2016,0
"7134371",150680,2,2016,0
"7177739",110026,1,2016,0
"7218656",110149,512,2016,1
"7235801",150815,1,2016,0
"7248008",140047,1,2016,0
"7260784",150140,1,2016,0
"7283458",150080,2796,2016,2
"7340923",130230,1,2016,0
"7360347",150220,1643,2016,0
"7373120",172100,338,2016,1
"7428626",110045,90,2016,0
"7444699",150060,2,2016,0
"7453124",150140,67,2016,0
"7459750",130406,628,2016,2
"7459831",130406,782,2016,2
"7470371",140047,666,2016,3
"7474423",150240,1,2016,0
"7496346",150808,1,2016,0
"7530005",150680,2,2016,0
"7544413",150172,4,2016,0
"7564546",130260,1,2016,0
"7580878",150309,22,2016,0
"7584156",150307,1,2016,0
"7594518",150543,1,2016,0
"7648693",110004,93,2016,0
"7685610",150172,12,2016,0
"7773250",150110,187,2016,3
"7905602",150010,148,2016,0
"7921985",150060,5,2016,0
"8001448",150680,897,2016,9
"9031103",150172,73,2016,1
"9042539",150548,1,2016,0
"9046720",150140,296,2016,0
"9058516",150240,43,2016,1
"9344314",130260,82,2016,0
"9999999",130240,1,2016,0
"9999999",130370,3,2016,0
"9999999",160015,1,2016,0
"0000356",150613,1,2017,0
"0007641",150240,787,2017,2
"0007684",150240,3873,2017,10
"2000024",120042,49,2017,0
"2000083",120033,89,2017,1
"2000121",120060,1039,2017,0
"2000296",120020,2841,2017,5
"2000393",120070,106,2017,0
"2000539",120020,1,2017,0
"2000636",120030,665,2017,11
"2000725",120045,19,2017,0
"2000733",120040,5604,2017,71
"2000822",120038,8,2017,0
"2000865",120050,692,2017,0
"2000970",120034,62,2017,0
"2000997",120038,30,2017,0
"2001020",120005,77,2017,0
"2001500",120010,845,2017,4
"2001594",120035,117,2017,0
"2001748",120039,75,2017,0
"2002078",120040,3766,2017,35
"2011859",130395,180,2017,0
"2011875",130230,512,2017,2
"2011891",130255,178,2017,3
"2011905",130310,654,2017,2
"2012022",130050,469,2017,3
"2012383",130080,544,2017,5
"2012480",130260,3603,2017,25
"2012499",130070,580,2017,0
"2012553",130410,337,2017,2
"2012618",130240,705,2017,0
"2012766",130260,1,2017,0
"2012804",130423,368,2017,1
"2012812",130423,1,2017,0
"2012839",130185,71,2017,0
"2013029",130260,2028,2017,3
"2013045",130030,726,2017,2
"2013061",130030,1,2017,0
"2013258",130250,1762,2017,9
"2013282",130014,259,2017,5
"2013320",130353,169,2017,2
"2013495",130210,64,2017,0
"2013509",130260,1,2017,0
"2013568",130195,181,2017,0
"2013614",130180,297,2017,0
"2013673",130185,1,2017,0
"2014688",130270,788,2017,4
"2015242",130040,291,2017,0
"2016125",130406,3,2017,0
"2016141",130420,1871,2017,15
"2016230",130140,1,2017,0
"2016249",130400,164,2017,4
"2016354",130068,270,2017,2
"2016397",130140,723,2017,2
"2016419",130090,192,2017,2
"2016443",130426,303,2017,2
"2016478",130360,207,2017,5
"2016532",130300,1,2017,0
"2016540",130300,242,2017,4
"2016567",130440,154,2017,4
"2016605",130063,428,2017,0
"2016648",130006,149,2017,2
"2016656",130083,109,2017,1
"2016672",130020,175,2017,0
"2016893",130340,1317,2017,9
"2016923",130190,1857,2017,6
"2016974",130060,651,2017,4
"2017016",130170,976,2017,2
"2017199",130260,1439,2017,6
"2017245",130260,62,2017,0
"2017318",130260,3626,2017,10
"2017342",130190,5,2017,0
"2017369",130190,6,2017,0
"2017539",130080,2,2017,0
"2017555",130100,554,2017,1
"2017652",130110,113,2017,0
"2017660",130280,301,2017,1
"2017679",130008,150,2017,0
"2017717",130160,588,2017,2
"2017768",130002,296,2017,1
"2017792",130260,1888,2017,5
"2017911",130440,21,2017,0
"2017997",130165,34,2017,0
"2018012",130260,2677,2017,26
"2018055",130260,483,2017,12
"2018098",130260,165,2017,0
"2018128",130390,444,2017,3
"2018136",130120,1587,2017,6
"2018144",130290,1289,2017,7
"2018365",130260,628,2017,1
"2018381",130350,322,2017,0
"2018586",130350,2,2017,0
"2019523",130130,372,2017,0
"2019558",130260,5431,2017,16
"2019566",130260,1218,2017,6
"2019604",130330,361,2017,2
"2019663",160023,26,2017,0
"2019671",160070,64,2017,0
"2019701",160010,83,2017,0
"2019728",160020,104,2017,0
"2019736",160053,104,2017,3
"2019876",160030,1,2017,0
"2019914",160030,1,2017,0
"2020068",160030,7966,2017,46
"2020076",160027,1131,2017,3
"2020106",160080,1,2017,0
"2020149",160080,22,2017,0
"2020165",160040,16,2017,0
"2020262",160040,1,2017,0
"2020653",160030,1,2017,0
"2020726",160055,1,2017,0
"2020890",160030,3841,2017,0
"2021021",160021,6,2017,0
"2021064",160060,2196,2017,55
"2021218",160015,68,2017,0
"2021293",160025,4,2017,0
"2021382",160005,8,2017,0
"2021412",160015,1,2017,0
"2021455",160050,1,2017,0
"2021463",160050,423,2017,8
"2021641",160053,1,2017,0
"2021692",160005,1,2017,0
"2021765",160060,68,2017,0
"2021811",160030,38,2017,0
"2022249",160040,1,2017,0
"2311763",150130,1626,2017,0
"2311801",150796,3,2017,0
"2311917",150440,1,2017,0
"2311992",150290,138,2017,1
"2312026",150746,1,2017,0
"2312050",150380,703,2017,3
"2312069",150380,26,2017,0
"2312077",150618,2,2017,0
"2312093",150618,68,2017,0
"2312115",150380,43,2017,0
"2312123",150506,587,2017,2
"2312131",150618,478,2017,3
"2312158",150277,82,2017,0
"2312166",150175,64,2017,0
"2312174",150309,441,2017,0
"2312182",150549,1,2017,0
"2312298",150715,111,2017,3
"2312387",150750,30,2017,0
"2312603",150506,1,2017,0
"2312646",150506,2,2017,0
"2313049",150070,644,2017,0
"2313057",150310,522,2017,1
"2313367",150210,570,2017,2
"2313669",150540,210,2017,0
"2313693",150800,1,2017,0
"2313804",150830,1,2017,0
"2313839",150830,1,2017,0
"2314002",150820,354,2017,1
"2314436",150700,236,2017,2
"2314460",150700,1,2017,0
"2314819",150620,834,2017,0
"2315459",150690,1,2017,0
"2316005",150490,473,2017,0
"2316013",150570,98,2017,0
"2316021",150770,556,2017,4
"2316048",150030,261,2017,3
"2316064",150630,351,2017,0
"2316080",150250,54,2017,0
"2316161",150640,46,2017,0
"2316234",150200,272,2017,0
"2316471",150442,1,2017,0
"2316552",150790,353,2017,0
"2316641",150613,3,2017,0
"2316668",150613,78,2017,1
"2316757",150390,894,2017,6
"2316773",150390,4,2017,0
"2316803",150390,3,2017,0
"2316846",150635,4,2017,0
"2317028",150812,264,2017,0
"2317230",150307,8,2017,0
"2317311",150180,1,2017,0
"2317397",150330,622,2017,2
"2317419",150330,1,2017,0
"2317532",150410,1,2017,0
"2317605",150180,1,2017,0
"2317931",150340,6,2017,0
"2317958",150720,85,2017,1
"2317990",150616,223,2017,0
"2318059",150276,52,2017,0
"2318164",150808,1,2017,0
"2318172",150808,106,2017,0
"2318180",150808,630,2017,3
"2318482",150010,1795,2017,8
"2318628",150550,1681,2017,11
"2318644",150550,196,2017,0
"2318652",150550,40,2017,1
"2318660",150010,61,2017,0
"2318687",150010,174,2017,0
"2318865",150543,609,2017,6
"2318911",150840,1,2017,0
"2318938",150840,1,2017,0
"2319659",140010,1,2017,0
"2319667",140002,10,2017,0
"2320045",140015,43,2017,0
"2320053",140015,1,2017,0
"2320185",140070,45,2017,1
"2320541",140040,132,2017,2
"2320592",140010,1,2017,0
"2320665",140010,1,2017,0
"2320762",140028,3,2017,0
"2320800",140060,3,2017,0
"2320886",140030,24,2017,0
"2328798",150080,9,2017,0
"2328968",150270,131,2017,0
"2328992",150270,721,2017,6
"2329387",150013,117,2017,1
"2329484",150020,376,2017,1
"2329565",150670,1,2017,0
"2329891",150680,2183,2017,7
"2329905",150680,3791,2017,31
"2330350",150060,8,2017,0
"2330652",150060,40,2017,0
"2330830",150060,2544,2017,0
"2330938",150085,560,2017,0
"2330946",150780,162,2017,2
"2330962",150230,766,2017,0
"2330970",150350,17,2017,0
"2330997",150360,152,2017,1
"2331004",150360,84,2017,0
"2331012",150360,404,2017,2
"2331020",150360,41,2017,0
"2331063",150360,2,2017,0
"2331098",150360,1612,2017,13
"2331101",150360,198,2017,1
"2331160",150360,1,2017,0
"2331179",150360,2,2017,0
"2331292",150619,367,2017,0
"2331306",150805,1,2017,0
"2331411",150600,1,2017,0
"2331500",150300,116,2017,1
"2331519",150503,3,2017,0
"2331578",150503,528,2017,2
"2331659",150390,1,2017,0
"2331691",150375,341,2017,1
"2331748",150050,558,2017,2
"2331756",150600,466,2017,1
"2331845",150285,8,2017,0
"2331861",150040,1098,2017,11
"2331969",150530,8,2017,0
"2332140",150145,1,2017,0
"2332299",150510,943,2017,5
"2332450",150100,1,2017,0
"2332469",150100,40,2017,0
"2332620",150140,2701,2017,3
"2332671",150140,3723,2017,5
"2332876",150140,2,2017,0
"2332930",150140,1025,2017,3
"2333015",150140,78,2017,0
"2333031",150140,1317,2017,20
"2333228",150140,1089,2017,6
"2333430",150745,492,2017,0
"2333538",150658,8,2017,0
"2333589",150658,2,2017,0
"2334356",150220,1,2017,0
"2334801",110005,74,2017,2
"2336936",150140,1,2017,0
"2340992",150140,3176,2017,9
"2359618",171900,5,2017,0
"2359650",170830,1,2017,0
"2369923",110070,2,2017,0
"2370328",170900,44,2017,2
"2370344",172120,406,2017,3
"2370492",172080,2,2017,0
"2418657",150180,1917,2017,16
"2418665",150210,1959,2017,15
"2418673",150304,306,2017,4
"2467577",171850,1,2017,0
"2467631",171330,1,2017,0
"2468255",171250,1,2017,0
"2468263",171195,1,2017,0
"2468271",171650,372,2017,3
"2468506",171820,1,2017,0
"2468689",171886,1,2017,0
"2468786",172130,1,2017,0
"2468794",171888,1,2017,0
"2468840",172065,3,2017,0
"2468867",172025,2,2017,0
"2468913",171250,2,2017,0
"2468972",170255,1368,2017,2
"2468999",170740,7,2017,0
"2469170",171870,1,2017,0
"2469278",171840,1,2017,0
"2469340",171050,51,2017,0
"2469367",170770,1,2017,0
"2469499",170220,12,2017,0
"2469545",172010,1,2017,0
"2476649",140020,28,2017,0
"2476703",140050,15,2017,0
"2476711",140023,15,2017,0
"2476827",140045,77,2017,0
"2486725",172210,1,2017,0
"2486938",170384,6,2017,0
"2487039",171270,3,2017,0
"2487055",171240,1,2017,0
"2492520",172100,2,2017,0
"2492555",172100,6,2017,1
"2494167",170230,64,2017,0
"2494299",110002,1171,2017,1
"2495228",110028,1295,2017,4
"2495279",110012,1936,2017,11
"2495414",110025,229,2017,0
"2496046",110004,1163,2017,16
"2496534",110018,424,2017,0
"2496879",110015,588,2017,1
"2504901",150613,1427,2017,5
"2504944",150613,108,2017,0
"2515229",171660,51,2017,1
"2515369",110020,358,2017,6
"2515415",110020,8,2017,1
"2515423",110020,48,2017,0
"2515431",110020,63,2017,0
"2515458",110020,33,2017,1
"2515466",110020,140,2017,1
"2515504",110002,600,2017,6
"2515520",110002,263,2017,2
"2515598",110002,245,2017,0
"2515601",110002,14,2017,0
"2515768",110010,1088,2017,1
"2515989",110030,298,2017,3
"2516047",110018,428,2017,1
"2516144",110012,49,2017,0
"2516276",110015,116,2017,1
"2516284",110015,176,2017,0
"2516292",110015,182,2017,0
"2516381",110004,215,2017,0
"2516500",110001,26,2017,0
"2516586",110028,5,2017,0
"2516594",110028,90,2017,1
"2537028",150815,686,2017,3
"2546671",170200,40,2017,0
"2546736",170820,5,2017,0
"2554852",170025,1,2017,0
"2555956",170100,5,2017,0
"2560240",171620,169,2017,8
"2566168",140010,8844,2017,54
"2566206",140010,2,2017,0
"2600390",171670,2,2017,0
"2600420",171420,10,2017,0
"2614170",150390,7,2017,0
"2614189",150370,2,2017,0
"2614634",150553,499,2017,1
"2615711",150370,615,2017,4
"2615738",150034,145,2017,0
"2615746",150553,3245,2017,9
"2615754",150553,253,2017,0
"2615762",150553,172,2017,1
"2615770",150420,487,2017,2
"2615800",150420,84,2017,0
"2615819",150420,98,2017,0
"2615835",150080,3749,2017,3
"2615843",150280,477,2017,1
"2615991",150555,93,2017,0
"2616181",150835,365,2017,0
"2616211",150548,506,2017,2
"2616246",150548,1,2017,0
"2616394",150095,1,2017,0
"2616483",150345,357,2017,1
"2616491",150230,299,2017,0
"2616513",150812,73,2017,0
"2619717",150442,2486,2017,9
"2619938",150530,1251,2017,11
"2619946",150797,277,2017,2
"2620006",150805,121,2017,2
"2620057",150360,1,2017,0
"2620103",150650,38,2017,0
"2621584",150440,51,2017,0
"2621592",150840,642,2017,1
"2621606",150840,73,2017,0
"2621614",150810,760,2017,10
"2621622",150810,80,2017,0
"2621630",150810,8,2017,0
"2621649",150810,1719,2017,11
"2622173",150680,1,2017,0
"2622319",150275,300,2017,2
"2622416",150800,1,2017,0
"2622459",150800,1307,2017,1
"2622475",150445,420,2017,0
"2622491",150563,20,2017,0
"2647095",172210,198,2017,3
"2649322",170900,1,2017,0
"2649454",170290,3,2017,1
"2651343",170210,27,2017,0
"2652366",150480,1,2017,0
"2652706",150480,3,2017,0
"2652714",150480,13,2017,0
"2652722",150480,21,2017,0
"2658801",171575,1,2017,0
"2658860",171790,6,2017,0
"2658887",171780,1,2017,0
"2667711",170710,5,2017,0
"2667746",170610,3,2017,0
"2672111",150840,133,2017,0
"2673886",150553,437,2017,4
"2674785",150660,287,2017,1
"2675951",150190,158,2017,0
"2676001",150125,3,2017,0
"2676044",150060,143,2017,0
"2676087",150655,35,2017,2
"2676109",150715,13,2017,0
"2676125",150747,48,2017,0
"2676192",150760,708,2017,3
"2676435",150620,3,2017,0
"2676923",150580,1100,2017,7
"2676966",150610,62,2017,0
"2677024",150611,2,2017,0
"2677040",150618,27,2017,0
"2677229",150560,1,2017,0
"2677369",150405,5,2017,0
"2677407",150405,475,2017,3
"2677431",150460,492,2017,0
"2677504",150195,24,2017,0
"2677563",150215,869,2017,1
"2677571",150293,408,2017,5
"2677598",150293,154,2017,0
"2678322",150170,204,2017,0
"2678403",150170,2442,2017,0
"2678500",150178,294,2017,2
"2678578",150090,134,2017,0
"2678624",150157,170,2017,0
"2678756",150170,1180,2017,1
"2679205",110120,2,2017,0
"2679477",110001,105,2017,0
"2680327",171190,4,2017,0
"2680394",171610,24,2017,0
"2694530",150730,703,2017,1
"2694891",150730,1,2017,0
"2695227",150140,1,2017,0
"2695251",150140,1311,2017,13
"2697289",150470,638,2017,8
"2708892",130150,364,2017,4
"2708906",130200,135,2017,0
"2708914",130220,206,2017,2
"2708922",130320,257,2017,1
"2708930",130356,99,2017,1
"2711184",150590,624,2017,0
"2717379",130010,250,2017,0
"2717387",130380,12,2017,0
"2717395",130430,254,2017,2
"2743590",110020,713,2017,4
"2743604",110020,1,2017,0
"2743612",110170,2,2017,0
"2744392",110150,86,2017,0
"2744414",110175,1,2017,0
"2752700",150140,10221,2017,151
"2755149",171610,1245,2017,13
"2755157",172100,5732,2017,84
"2755165",170210,6348,2017,46
"2755173",172090,83,2017,1
"2755246",172100,20,2017,0
"2755289",172100,2,2017,0
"2757214",150330,27,2017,0
"2765632",170190,18,2017,0
"2765640",170930,623,2017,2
"2765659",171320,330,2017,1
"2765667",170550,383,2017,2
"2765675",170370,2,2017,0
"2772329",150400,91,2017,0
"2784637",110004,292,2017,1
"2786095",170700,292,2017,1
"2786109",170950,1905,2017,3
"2786117",172100,2,2017,0
"2786125",171820,3,2017,0
"2792451",170240,216,2017,3
"2792478",172100,944,2017,5
"2793903",150430,143,2017,0
"2798484",110030,1970,2017,6
"2804638",150320,124,2017,0
"2806584",110009,1,2017,0
"2806711",110092,2,2017,0
"2806886",110020,3,2017,0
"2806991",110020,1,2017,0
"2807076",110045,410,2017,6
"2808501",110034,13,2017,0
"2808528",110003,3,2017,0
"2808544",110006,4,2017,0
"2808560",110008,45,2017,0
"2808579",110094,12,2017,0
"2808587",110009,220,2017,0
"2808609",110011,651,2017,4
"2808617",110013,141,2017,1
"2808625",110130,1,2017,0
"2808633",110014,92,2017,1
"2808668",110032,374,2017,3
"2808676",110040,12,2017,0
"3001083",150775,51,2017,0
"3003469",150295,291,2017,1
"3004104",130260,3747,2017,12
"3009955",150370,3,2017,1
"3049434",110009,147,2017,0
"3049450",110009,149,2017,0
"3112349",150400,1,2017,0
"3112845",130340,1,2017,0
"3142701",170950,53,2017,0
"3151794",130260,8509,2017,30
"3152928",110012,369,2017,0
"3156516",110130,138,2017,0
"3157725",150130,21,2017,0
"3185591",150613,244,2017,3
"3210243",130340,1009,2017,9
"3220966",130370,601,2017,6
"3240231",150140,1,2017,0
"3302830",130290,1,2017,0
"3331342",170950,91,2017,0
"3332217",170950,238,2017,0
"3349837",172100,2,2017,0
"3385205",170070,4,2017,0
"3523462",130190,7,2017,0
"3537234",150553,197,2017,0
"3539687",130010,1,2017,0
"3542017",150710,6,2017,0
"3581659",130420,27,2017,0
"3583775",130050,1,2017,0
"3607372",150810,148,2017,1
"3651665",110004,51,2017,0
"3654796",150565,253,2017,2
"3656969",150140,506,2017,2
"3668770",171820,1795,2017,25
"3738698",150145,12,2017,0
"3792595",110011,197,2017,0
"3809757",130260,1,2017,0
"3937127",130260,36,2017,0
"3970442",110020,3771,2017,21
"4001028",110020,1,2017,0
"4001303",110020,3825,2017,98
"4001958",110033,15,2017,0
"4002547",110080,2,2017,0
"4002768",110110,8,2017,0
"4003039",110140,67,2017,0
"4003357",110160,1,2017,0
"4004701",130380,1,2017,0
"4004736",130380,1,2017,0
"4004779",130380,1,2017,0
"4004787",130380,638,2017,5
"4004876",140005,6,2017,0
"4005732",150120,522,2017,1
"4005759",150140,48,2017,1
"4006429",150830,452,2017,0
"5004764",171750,3,2017,0
"5015820",130250,1,2017,0
"5043239",110020,1,2017,0
"5052424",170950,4,2017,0
"5084415",110020,7,2017,0
"5101344",140010,248,2017,0
"5141176",110045,1,2017,0
"5144175",172100,370,2017,4
"5160685",171875,2,2017,0
"5193273",170560,3,2017,0
"5332427",150140,3356,2017,11
"5336171",120020,2,2017,0
"5353947",120032,86,2017,1
"5359198",130080,2,2017,0
"5359201",130080,1,2017,0
"5373859",171700,2,2017,0
"5448158",150140,252,2017,0
"5498465",150613,427,2017,16
"5572924",150095,282,2017,0
"5585422",150680,25,2017,6
"5586488",130260,168,2017,1
"5597501",150060,50,2017,1
"5599504",150420,78,2017,8
"5618347",110020,222,2017,2
"5625300",130280,2,2017,0
"5654335",150140,58,2017,0
"5661714",120039,20,2017,0
"5701929",120001,12,2017,0
"5703425",150420,4792,2017,22
"5858208",120043,36,2017,0
"5874645",150215,277,2017,1
"5886201",150503,135,2017,2
"5915104",110045,447,2017,2
"5919541",150345,1,2017,0
"5925622",150307,1,2017,0
"5968496",150495,247,2017,0
"5969506",150830,1,2017,0
"6106005",150670,503,2017,0
"6179703",110012,59,2017,0
"6185177",140010,338,2017,0
"6205224",110020,652,2017,5
"6254160",150730,62,2017,0
"6284760",150280,26,2017,0
"6289754",150130,11,2017,0
"6311040",150506,617,2017,2
"6311059",150506,87,2017,0
"6312314",150530,91,2017,0
"6318320",150553,1,2017,0
"6355447",150497,20,2017,0
"6390463",172100,14,2017,0
"6425542",150803,14,2017,0
"6440630",150680,259,2017,4
"6446132",150730,75,2017,0
"6495427",150800,31,2017,0
"6497314",120040,8,2017,0
"6500552",150220,385,2017,0
"6510523",130420,29,2017,0
"6519687",150800,1,2017,0
"6540732",150830,1,2017,0
"6551483",110130,2,2017,0
"6559476",150450,243,2017,0
"6569234",150480,1114,2017,8
"6578373",150520,483,2017,1
"6585973",150530,4,2017,0
"6601219",150180,1,2017,0
"6610501",150100,1,2017,0
"6610544",150100,4,2017,0
"6627595",130260,5650,2017,41
"6663834",110002,23,2017,0
"6710158",150180,372,2017,6
"6751512",150280,4,2017,0
"6762964",150050,23,2017,0
"6771513",130390,1,2017,0
"6779069",150795,1420,2017,3
"6816223",150250,2,2017,0
"6827373",150815,28,2017,0
"6898629",110011,69,2017,0
"6905471",130250,3,2017,0
"6947077",150220,3,2017,0
"6992803",130406,4,2017,0
"7007507",130006,2,2017,0
"7011474",140010,2,2017,0
"7021003",110004,1,2017,1
"7022468",140070,1,2017,0
"7050917",150390,15,2017,0
"7080743",171665,1,2017,0
"7084307",150810,1,2017,0
"7112831",150080,1,2017,0
"7218656",110149,464,2017,3
"7235801",150815,1,2017,0
"7260784",150140,1,2017,0
"7266499",150553,1,2017,0
"7283458",150080,2676,2017,1
"7340923",130230,6,2017,0
"7360347",150220,1491,2017,0
"7373120",172100,403,2017,0
"7428626",110045,98,2017,0
"7444699",150060,6,2017,0
"7453124",150140,84,2017,0
"7459750",130406,94,2017,0
"7459831",130406,1336,2017,5
"7470371",140047,776,2017,2
"7495692",150250,1,2017,0
"7496346",150808,1,2017,0
"7504144",150730,2,2017,0
"7564546",130260,1,2017,0
"7586124",110130,4,2017,0
"7594518",150543,1,2017,0
"7648693",110004,101,2017,0
"7773250",150110,266,2017,1
"7896824",150730,12,2017,0
"7905602",150010,375,2017,1
"7921969",150060,1,2017,0
"7921993",150060,1,2017,0
"7922027",150060,3,2017,0
"8001448",150680,812,2017,12
"9020284",150140,1,2017,0
"9031103",150172,296,2017,1
"9042539",150548,35,2017,0
"9046720",150140,1294,2017,4
"9058516",150240,135,2017,2
"9087958",150140,65,2017,0
"9202749",172100,33,2017,0
"9344314",130260,134,2017,2
"0000333",150613,1,2018,0
"0007641",150240,1124,2018,10
"0007684",150240,4004,2018,15
"2000024",120042,68,2018,0
"2000083",120033,66,2018,1
"2000121",120060,1061,2018,1
"2000296",120020,2962,2018,11
"2000393",120070,85,2018,0
"2000636",120030,662,2018,8
"2000725",120045,47,2018,0
"2000733",120040,5633,2018,83
"2000822",120038,5,2018,0
"2000865",120050,711,2018,0
"2000970",120034,89,2018,1
"2000997",120038,31,2018,0
"2001020",120005,93,2018,1
"2001500",120010,879,2018,1
"2001594",120035,130,2018,0
"2002078",120040,3755,2018,42
"2011859",130395,151,2018,0
"2011875",130230,497,2018,4
"2011891",130255,142,2018,1
"2011905",130310,699,2018,2
"2012022",130050,486,2018,1
"2012383",130080,530,2018,6
"2012472",130260,1,2018,0
"2012480",130260,3540,2018,23
"2012499",130070,539,2018,3
"2012553",130410,328,2018,0
"2012618",130240,741,2018,0
"2012758",130260,1,2018,0
"2012804",130423,373,2018,0
"2012812",130423,3,2018,0
"2012839",130185,53,2018,0
"2013029",130260,2173,2018,0
"2013045",130030,769,2018,0
"2013258",130250,1817,2018,6
"2013282",130014,256,2018,1
"2013320",130353,257,2018,0
"2013495",130210,71,2018,0
"2013509",130260,33,2018,1
"2013568",130195,222,2018,1
"2013614",130180,320,2018,0
"2013622",130180,2,2018,0
"2014688",130270,775,2018,2
"2015242",130040,295,2018,0
"2016125",130406,1,2018,0
"2016141",130420,1857,2018,14
"2016230",130140,3,2018,0
"2016249",130400,100,2018,0
"2016354",130068,251,2018,1
"2016362",130068,3,2018,0
"2016397",130140,714,2018,9
"2016419",130090,209,2018,1
"2016443",130426,267,2018,2
"2016478",130360,187,2018,1
"2016532",130300,1,2018,0
"2016540",130300,223,2018,2
"2016567",130440,143,2018,3
"2016605",130063,339,2018,1
"2016648",130006,137,2018,1
"2016656",130083,78,2018,1
"2016672",130020,129,2018,0
"2016893",130340,1371,2018,12
"2016923",130190,2052,2018,6
"2016974",130060,612,2018,2
"2017016",130170,985,2018,3
"2017199",130260,1284,2018,6
"2017245",130260,236,2018,4
"2017318",130260,3645,2018,11
"2017342",130190,8,2018,0
"2017369",130190,11,2018,0
"2017555",130100,577,2018,0
"2017652",130110,174,2018,0
"2017660",130280,309,2018,3
"2017679",130008,164,2018,1
"2017717",130160,580,2018,0
"2017768",130002,308,2018,5
"2017792",130260,1542,2018,4
"2017911",130440,6,2018,0
"2017997",130165,25,2018,0
"2018012",130260,1878,2018,10
"2018055",130260,965,2018,8
"2018098",130260,364,2018,2
"2018128",130390,461,2018,5
"2018136",130120,1679,2018,13
"2018144",130290,1262,2018,3
"2018365",130260,484,2018,3
"2018381",130350,299,2018,1
"2018586",130350,3,2018,0
"2019523",130130,377,2018,0
"2019558",130260,5473,2018,37
"2019566",130260,1376,2018,4
"2019574",130260,2,2018,0
"2019604",130330,326,2018,1
"2019663",160023,9,2018,0
"2019671",160070,76,2018,1
"2019701",160010,121,2018,1
"2019728",160020,113,2018,0
"2019736",160053,100,2018,1
"2019876",160030,1,2018,0
"2019914",160030,2,2018,0
"2020068",160030,8336,2018,73
"2020076",160027,1181,2018,11
"2020084",160080,1,2018,0
"2020149",160080,28,2018,0
"2020165",160040,14,2018,1
"2020726",160055,7,2018,0
"2020890",160030,3615,2018,6
"2021021",160021,5,2018,1
"2021064",160060,2564,2018,167
"2021218",160015,70,2018,2
"2021382",160005,7,2018,0
"2021463",160050,442,2018,3
"2021765",160060,57,2018,1
"2021811",160030,97,2018,0
"2022044",160030,2,2018,0
"2311763",150130,1639,2018,0
"2311801",150796,7,2018,0
"2311992",150290,100,2018,0
"2312026",150746,6,2018,0
"2312050",150380,659,2018,1
"2312069",150380,59,2018,0
"2312093",150618,79,2018,0
"2312115",150380,17,2018,0
"2312123",150506,582,2018,3
"2312131",150618,495,2018,2
"2312158",150277,65,2018,0
"2312166",150175,22,2018,1
"2312174",150309,486,2018,1
"2312182",150549,8,2018,0
"2312298",150715,113,2018,0
"2312387",150750,4,2018,0
"2312646",150506,8,2018,0
"2312891",150580,1,2018,0
"2312905",150580,1,2018,0
"2313049",150070,603,2018,0
"2313057",150310,536,2018,1
"2313367",150210,692,2018,6
"2313669",150540,242,2018,0
"2313804",150830,4,2018,0
"2313839",150830,2,2018,0
"2314002",150820,384,2018,1
"2314037",150130,2,2018,0
"2314436",150700,209,2018,1
"2314819",150620,1004,2018,0
"2315459",150690,1,2018,0
"2316005",150490,495,2018,1
"2316013",150570,126,2018,0
"2316021",150770,531,2018,4
"2316048",150030,264,2018,2
"2316064",150630,259,2018,0
"2316080",150250,55,2018,0
"2316161",150640,36,2018,0
"2316234",150200,277,2018,0
"2316277",150770,1,2018,0
"2316552",150790,421,2018,0
"2316641",150613,1,2018,0
"2316668",150613,76,2018,0
"2316757",150390,950,2018,5
"2316773",150390,4,2018,0
"2316803",150390,6,2018,0
"2316846",150635,1,2018,0
"2317028",150812,326,2018,3
"2317230",150307,7,2018,0
"2317311",150180,4,2018,0
"2317389",150330,1,2018,0
"2317397",150330,503,2018,0
"2317532",150410,3,2018,0
"2317931",150340,8,2018,0
"2317958",150720,86,2018,0
"2317990",150616,245,2018,1
"2318059",150276,68,2018,0
"2318172",150808,183,2018,0
"2318180",150808,603,2018,1
"2318482",150010,1795,2018,5
"2318628",150550,1903,2018,8
"2318644",150550,151,2018,1
"2318652",150550,49,2018,0
